Order Date,Product Name,Quantity
10/27/2017,Xerox 1972,2
1/22/2016,Xerox 218,2
5/28/2014,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,6
5/28/2014,Imation 30456 USB Flash Drive 8GB,4
12/29/2014,Tenex Chairmats For Use with Hard Floors,3
7/28/2016,Staples,7
7/28/2016,Xerox 1889,2
9/24/2016,Avery Heavy-Duty EZD View Binder with Locking Rings,1
9/24/2016,Xerox 232,1
04/02/2014,Xerox 1990,3
04/02/2014,Motorola Droid Maxx,7
04/02/2014,Euro-Pro Shark Turbo Vacuum,5
11/05/2015,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",3
7/28/2014,"OIC Colored Binder Clips, Assorted Sizes",5
7/28/2014,"DataProducts Ampli Magnifier Task Lamp, Black,",6
7/28/2014,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",7
12/26/2015,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",3
12/10/2015,Manco Dry-Lighter Erasable Highlighter,9
12/10/2015,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",5
12/10/2015,Cisco 8x8 Inc. 6753i IP Business Phone System,1
12/10/2015,Astroparche Fine Business Paper,5
12/10/2015,Global Ergonomic Managers Chair,3
05/05/2016,Hon 61000 Series Interactive Training Tables,2
10/14/2017,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",9
10/14/2017,Catalog Binders with Expanding Posts,1
11/05/2016,Avery 490,1
11/03/2017,Xerox 1992,6
11/24/2016,Brown Kraft Recycled Envelopes,3
11/24/2016,V7 USB Numeric Keypad,5
12/14/2014,Newell 35,1
12/14/2014,Hon Rectangular Conference Tables,1
12/14/2014,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1
11/03/2014,Acme Kleen Earth Office Shears,3
9/22/2017,GBC Poly Designer Binding Covers,3
05/08/2015,DAX Black Cherry Wood-Tone Poster Frame,3
05/08/2015,Compact Automatic Electric Letter Opener,3
05/08/2015,"Situations Contoured Folding Chairs, 4/Set",2
05/08/2015,Sharp AL-1530CS Digital Copier,7
05/08/2015,Xerox 204,3
7/31/2017,Motorola L804,1
03/01/2014,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,3
9/25/2017,Steel Personal Filing/Posting Tote,5
10/09/2015,Logitech G19 Programmable Gaming Keyboard,5
10/09/2015,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,3
10/09/2015,Staple envelope,7
10/09/2015,Belkin 6 Outlet Metallic Surge Strip,3
3/29/2017,Adjustable Personal File Tote,5
11/14/2015,Advantus Push Pins,5
11/14/2015,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,3
11/14/2015,Plantronics Audio 478 Stereo USB Headset,4
9/26/2016,Xerox 1905,2
9/22/2014,"SAFCO Commercial Wire Shelving, Black",3
9/25/2015,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,9
05/04/2015,ShoreTel ShorePhone IP 230 VoIP phone,7
12/08/2017,Logitech G105 Gaming Keyboard,3
12/08/2017,Hoover WindTunnel Plus Canister Vacuum,3
12/08/2017,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",2
12/08/2017,"Sauder Camden County Collection Libraries, Planked Cherry Finish",4
12/08/2017,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",4
6/29/2017,"Hon Metal Bookcases, Putty",9
6/29/2017,Acme Box Cutter Scissors,3
6/29/2017,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",2
6/29/2014,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",3
1/20/2014,"Wirebound Service Call Books, 5 1/2"" x 4""",2
1/20/2014,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",2
12/31/2016,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",3
3/28/2017,Xerox 1975,2
3/28/2017,DAX Black Cherry Wood-Tone Poster Frame,1
3/28/2017,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2
3/28/2017,Xerox 1968,4
3/28/2017,Xerox 1977,3
3/28/2017,SAFCO Boltless Steel Shelving,7
3/28/2017,Stackable Trays,7
12/08/2016,Cisco SPA301,2
12/08/2016,Maxell 4.7GB DVD-R,3
12/08/2016,Imation 30456 USB Flash Drive 8GB,3
11/18/2017,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",5
5/30/2014,Chromcraft Rectangular Conference Tables,3
1/22/2016,Avery 475,3
1/22/2016,Avery 476,5
02/03/2016,Hon Multipurpose Stacking Arm Chairs,4
3/29/2015,Newell 333,2
10/14/2014,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",4
10/14/2014,Hewlett Packard 610 Color Digital Copier / Printer,5
08/11/2015,"Executive Impressions 13"" Clairmont Wall Clock",3
11/22/2015,Texas Instruments TI-34 Scientific Calculator,3
12/30/2016,Iceberg Mobile Mega Data/Printer Cart ,4
12/30/2016,Cardinal Hold-It CD Pocket,1
08/12/2017,Avanti 4.4 Cu. Ft. Refrigerator,3
08/12/2017,DAX Wood Document Frame,4
11/03/2015,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,10
09/10/2015,"Belkin 19"" Center-Weighted Shelf, Gray",6
11/08/2014,Toshiba IPT2010-SD IP Telephone,3
10/08/2016,Avery 50,6
09/08/2017,Memorex Froggy Flash Drive 8 GB,6
2/25/2015,Avery 518,1
2/25/2015,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",4
9/24/2015,"DAX Value U-Channel Document Frames, Easel Back",3
9/24/2015,Hoover Upright Vacuum With Dirt Cup,4
11/26/2015,Canon PC1080F Personal Copier,1
8/31/2016,Super Decoflex Portable Personal File,2
04/12/2016,Hon Comfortask Task/Swivel Chairs,7
04/12/2016,JM Magazine Binder,1
12/04/2016,GBC Instant Report Kit,3
12/04/2016,Xerox 1915,1
11/11/2014,50 Colored Long Pencils,3
11/11/2014,Hon Olson Stacker Stools,1
04/02/2015,"Vtech AT&T CL2940 Corded Speakerphone, Black",3
12/12/2015,Newell 311,1
12/12/2015,Peel & Seel Envelopes,4
12/12/2015,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",4
10/02/2017,O'Sullivan 4-Shelf Bookcase in Odessa Pine,6
10/02/2017,Acme Softgrip Scissors,6
10/02/2017,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",7
10/02/2017,Berol Giant Pencil Sharpener,7
04/10/2017,Stackable Trays,5
04/10/2017,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",3
9/29/2017,Advantus Plastic Paper Clips,7
9/29/2017,"Leather Task Chair, Black",1
9/29/2017,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",2
9/29/2017,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1
9/29/2017,Binding Machine Supplies,2
9/29/2014,"Dual Level, Single-Width Filing Carts",9
9/29/2014,"Seth Thomas 14"" Putty-Colored Wall Clock",4
9/29/2014,Avery 48,3
9/29/2014,White Computer Printout Paper by Universal,2
8/20/2014,"Global Leather and Oak Executive Chair, Black",2
07/11/2014,Polycom VVX 310 VoIP phone,4
07/11/2014,Xerox 200,2
3/22/2015,Square Credit Card Reader,2
05/12/2017,Newell 347,3
11/13/2017,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,4
11/13/2017,"Bush Westfield Collection Bookcases, Fully Assembled",3
09/04/2016,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",3
09/04/2016,Belkin 5 Outlet SurgeMaster Power Centers,2
09/04/2016,Prismacolor Color Pencil Set,2
02/06/2016,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",4
3/22/2015,Easy-staple paper,4
3/22/2015,Tenex B1-RE Series Chair Mats for Low Pile Carpets,2
3/22/2015,ClearOne CHATAttach 160 - speaker phone,3
07/02/2015,Xerox 209,3
6/15/2015,Belkin Standard 104 key USB Keyboard,1
11/26/2014,ClearSounds CSC500 Amplified Spirit Phone Corded phone,4
11/26/2014,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",3
11/26/2014,Pressboard Data Binders by Wilson Jones,4
11/26/2014,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",9
11/26/2014,Avery File Folder Labels,4
05/12/2017,Compact Automatic Electric Letter Opener,2
05/12/2017,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,1
05/12/2017,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",5
05/12/2017,"DXL Angle-View Binders with Locking Rings, Black",4
05/02/2014,Belkin 6 Outlet Metallic Surge Strip,3
09/03/2017,Xerox 189,4
09/03/2017,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1
09/03/2017,Global Low Back Tilter Chair,2
09/03/2017,Prang Drawing Pencil Set,2
12/03/2016,Hon 5100 Series Wood Tables,2
12/03/2016,"Global Stack Chair with Arms, Black",1
7/18/2015,Logitech G35 7.1-Channel Surround Sound Headset,4
7/21/2016,Avery 494,3
7/21/2016,"Leather Task Chair, Black",5
06/09/2015,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",5
06/09/2015,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3
06/09/2015,Logitech Keyboard K120,5
11/27/2017,Griffin GC17055 Auxiliary Audio Cable,4
3/27/2015,Rogers Profile Extra Capacity Storage Tub,5
9/22/2015,Xerox 214,5
9/22/2015,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",2
11/17/2015,RCA ViSYS 25825 Wireless digital phone,4
11/17/2015,Carina Media Storage Towers in Natural & Black,5
11/17/2015,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",4
11/17/2015,Fellowes Recycled Storage Drawers,7
11/17/2015,Xerox 203,5
11/17/2015,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,2
11/17/2015,Advantus Panel Wall Certificate Holder - 8.5x11,3
11/10/2015,Hoover Shoulder Vac Commercial Portable Vacuum,2
11/10/2015,Tennsco 6- and 18-Compartment Lockers,3
11/10/2015,Sharp 1540cs Digital Laser Copier,1
11/10/2015,GBC Standard Therm-A-Bind Covers,3
11/10/2015,Staple-based wall hangings,3
09/10/2014,Tuff Stuff Recycled Round Ring Binders,2
08/05/2015,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",7
08/05/2015,Stiletto Hand Letter Openers,3
08/05/2015,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1
08/05/2015,"Eldon Expressions Wood Desk Accessories, Oak",5
09/03/2017,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",2
11/01/2015,"Iceberg OfficeWorks 42"" Round Tables",2
4/29/2015,Xerox 1949,2
05/01/2016,Xerox 1914,2
05/01/2016,Xerox 1994,3
05/01/2016,DIXON Ticonderoga Erasable Checking Pencils,2
08/05/2014,Fellowes Advanced Computer Series Surge Protectors,3
08/05/2014,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",2
08/05/2014,Hon GuestStacker Chair,5
01/04/2016,Newell 312,1
01/04/2016,Avery Arch Ring Binders,6
11/07/2016,Global Troy Executive Leather Low-Back Tilter,4
6/14/2016,"Bush Cubix Conference Tables, Fully Assembled",7
9/24/2016,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",3
3/30/2017,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",1
06/04/2017,GBC VeloBind Cover Sets,7
06/04/2017,Insertable Tab Indexes For Data Binders,3
04/07/2015,Newell 331,3
5/21/2014,GBC ProClick Punch Binding System,7
5/21/2014,Xerox 1992,3
5/21/2014,Belkin 8 Outlet Surge Protector,6
09/05/2016,Xerox 1885,4
9/18/2016,Global Troy Executive Leather Low-Back Tilter,2
9/18/2016,Xerox 1945,9
9/18/2016,"Global High-Back Leather Tilter, Burgundy",9
3/13/2016,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",2
3/13/2016,High Speed Automatic Electric Letter Opener,3
10/16/2014,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,3
10/16/2014,Logitech Illuminated - Keyboard,3
10/08/2017,"SAFCO Mobile Desk Side File, Wire Frame",1
05/07/2015,Xerox 1902,2
4/14/2016,GBC ProClick Spines for 32-Hole Punch,2
11/21/2016,Xerox 1910,1
11/21/2016,"Tenex Personal Project File with Scoop Front Design, Black",2
11/21/2016,Lenovo 17-Key USB Numeric Keypad,3
09/10/2017,Wilson Jones Suede Grain Vinyl Binders,1
09/09/2017,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,3
11/01/2014,Avery 475,3
11/01/2014,Easy-staple paper,5
04/03/2016,"Seth Thomas 13 1/2"" Wall Clock",4
04/03/2016,Plantronics Voyager Pro HD - Bluetooth Headset,4
01/12/2017,Staple envelope,1
11/20/2015,Cardinal Poly Pocket Divider Pockets for Ring Binders,9
11/27/2016,Ultra Door Pull Handle,3
11/06/2017,Xerox 191,3
11/06/2017,Easy-staple paper,4
11/06/2017,Astroparche Fine Business Paper,5
11/06/2017,Avery 503,4
11/06/2017,Kingston Digital DataTraveler 32GB USB 2.0,1
12/02/2016,GBC VeloBind Cover Sets,2
12/02/2016,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",3
12/02/2016,"Eldon Regeneration Recycled Desk Accessories, Black",3
12/02/2016,Satellite Sectional Post Binders,3
12/17/2016,"Personal Filing Tote with Lid, Black/Gray",3
8/24/2014,Acme Titanium Bonded Scissors,3
9/17/2015,Woodgrain Magazine Files by Perma,5
9/17/2015,Avery 485,7
9/17/2015,Office Star Flex Back Scooter Chair with White Frame,2
9/17/2015,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,4
9/17/2015,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",6
9/17/2015,DMI Eclipse Executive Suite Bookcases,5
9/17/2015,ClearSounds CSC500 Amplified Spirit Phone Corded phone,3
9/17/2015,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2
9/17/2015,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",2
9/17/2015,ARKON Windshield Dashboard Air Vent Car Mount Holder,4
11/26/2016,"Bevis Oval Conference Table, Walnut",2
11/19/2017,Newell 349,7
06/03/2017,Plantronics Audio 995 Wireless Stereo Headset,10
04/08/2014,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",8
10/11/2014,Self-Adhesive Address Labels for Typewriters by Universal,1
10/11/2014,Eldon Pizzaz Desk Accessories,4
07/07/2017,O'Sullivan 3-Shelf Heavy-Duty Bookcases,3
07/07/2017,Xerox 216,3
07/07/2017,Apple iPhone 5S,2
07/07/2017,Plastic Stacking Crates & Casters,3
07/07/2017,AmazonBasics 3-Button USB Wired Mouse,3
07/07/2017,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2
07/04/2016,"Master Caster Door Stop, Brown",5
07/04/2016,Avaya 4621SW VoIP phone,3
07/04/2016,OtterBox Defender Series Case - Samsung Galaxy S4,3
5/19/2017,Jabra Supreme Plus Driver Edition Headset,1
5/19/2017,Avery 491,4
10/12/2017,SanDisk Cruzer 64 GB USB Flash Drive,12
10/12/2017,Newell 343,2
08/06/2016,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,4
8/25/2014,"Eldon 200 Class Desk Accessories, Smoke",1
8/25/2014,SanDisk Cruzer 32 GB USB Flash Drive,5
8/25/2014,Xerox 23,4
8/25/2014,Portable Personal File Box,4
9/14/2015,Wilson Jones Impact Binders,5
03/05/2017,Laser & Ink Jet Business Envelopes,4
03/05/2017,Logitech G700s Rechargeable Gaming Mouse,3
03/05/2017,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2
03/05/2017,Ibico Recycled Linen-Style Covers,6
4/15/2017,Xerox 207,4
3/30/2014,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",5
11/11/2014,"GE 4 Foot Flourescent Tube, 40 Watt",2
11/11/2014,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",4
03/12/2016,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",5
03/12/2016,Euro-Pro Shark Turbo Vacuum,5
03/12/2016,Security-Tint Envelopes,4
03/12/2016,Hon 4070 Series Pagoda Round Back Stacking Chairs,3
02/09/2017,"Master Big Foot Doorstop, Beige",4
11/11/2014,Mophie Juice Pack Helium for iPhone,9
11/11/2014,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2
11/11/2014,Xerox 1979,4
8/20/2017,Acme Kleencut Forged Steel Scissors,3
8/20/2017,"Companion Letter/Legal File, Black",6
8/20/2017,Plantronics Encore H101 Dual Earpieces Headset,3
1/15/2016,Xerox 1893,2
7/20/2014,Xerox 189,1
7/20/2014,Wilson Jones Custom Binder Spines & Labels,2
7/20/2014,Xerox 1897,4
7/20/2014,Nu-Dell Leatherette Frames,3
02/06/2017,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1
12/25/2015,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,2
10/08/2016,Fellowes Econo/Stor Drawers,5
7/13/2017,Standard Rollaway File with Lock,2
7/13/2017,Strathmore Photo Mount Cards,2
4/24/2017,AT&T 841000 Phone,10
09/07/2014,KI Adjustable-Height Table,5
09/07/2014,Avery Recycled Flexi-View Covers for Binding Systems,2
09/07/2014,"Padded Folding Chairs, Black, 4/Carton",2
09/07/2014,Akro-Mils 12-Gallon Tote,2
11/21/2016,Xerox 1975,2
9/16/2017,Xerox 1927,6
7/19/2016,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",6
7/19/2016,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",2
7/19/2016,Rogers Deluxe File Chest,4
7/19/2016,Xerox 1893,6
7/19/2016,Avery Printable Repositionable Plastic Tabs,1
7/19/2016,Hon 4-Shelf Metal Bookcases,5
9/15/2017,GBC DocuBind 200 Manual Binding Machine,7
9/15/2017,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,7
9/15/2017,Global Deluxe Steno Chair,3
12/11/2016,Acco Perma 4000 Stacking Storage Drawers,5
12/11/2016,"Elite 5"" Scissors",2
12/11/2016,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",5
12/11/2016,"Belkin 325VA UPS Surge Protector, 6'",4
12/11/2016,"Lesro Round Back Collection Coffee Table, End Table",3
12/10/2014,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,3
12/10/2014,Xerox 1931,4
12/10/2014,"Xerox Color Copier Paper, 11"" x 17"", Ream",4
12/13/2014,"Electrix Incandescent Magnifying Lamp, Black",3
12/13/2014,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",2
9/21/2017,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",1
09/07/2017,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",4
11/02/2015,"Global Armless Task Chair, Royal Blue",2
12/11/2017,Plantronics MX500i Earset,3
04/01/2017,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",3
12/30/2015,Xerox 1929,3
12/30/2015,2300 Heavy-Duty Transfer File Systems by Perma,3
12/30/2015,Zebra GX420t Direct Thermal/Thermal Transfer Printer,6
12/30/2015,Tyvek Side-Opening Peel & Seel Expanding Envelopes,3
12/30/2015,Cisco SPA 502G IP Phone,3
03/10/2016,Rediform Voice Mail Log Books,5
03/10/2016,Apple iPhone 5,8
04/06/2014,Tenex B1-RE Series Chair Mats for Low Pile Carpets,2
04/06/2014,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,7
04/06/2014,Xerox 211,3
04/06/2014,Xerox 194,1
10/05/2014,Belkin F5C206VTEL 6 Outlet Surge,5
8/13/2016,Staple holder,2
8/13/2016,Sony 64GB Class 10 Micro SDHC R40 Memory Card,2
11/17/2014,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",3
4/24/2017,V7 USB Numeric Keypad,2
8/24/2017,Avanti 1.7 Cu. Ft. Refrigerator,8
8/24/2017,Xerox 1966,2
2/23/2017,Alliance Rubber Bands,5
2/23/2017,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,5
11/19/2016,Deluxe Chalkboard Eraser Cleaner,2
11/14/2016,Newell 35,3
07/06/2017,Global Comet Stacking Armless Chair,1
12/25/2016,"Master Big Foot Doorstop, Beige",4
4/23/2017,Fiskars Softgrip Scissors,5
12/14/2015,"Master Caster Door Stop, Gray",3
4/19/2015,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",2
4/19/2015,Fellowes PB300 Plastic Comb Binding Machine,4
09/04/2016,Coloredge Poster Frame,3
09/04/2016,Poly Designer Cover & Back,6
09/04/2016,Fellowes Neat Ideas Storage Cubes,4
09/04/2016,Nontoxic Chalk,3
9/24/2017,Wilson Electronics DB Pro Signal Booster,3
9/24/2017,Socket Bluetooth Cordless Hand Scanner (CHS),3
02/04/2016,Nu-Dell Float Frame 11 x 14 1/2,2
5/19/2017,Office Star - Mesh Screen back chair with Vinyl seat,3
5/19/2017,Xerox 1949,7
09/03/2015,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",3
06/09/2016,"Bush Cubix Conference Tables, Fully Assembled",3
11/07/2015,Avery Hanging File Binders,9
11/07/2015,GBC DocuBind TL300 Electric Binding System,5
6/15/2016,Xerox 19,7
4/25/2015,Newell 324,5
4/25/2015,Belkin 5 Outlet SurgeMaster Power Centers,5
9/23/2016,Xerox 1970,3
9/23/2016,"Eldon 400 Class Desk Accessories, Black Carbon",4
9/23/2016,Fellowes Black Plastic Comb Bindings,7
8/18/2016,GBC Wire Binding Combs,1
8/18/2016,Advantus Motivational Note Cards,8
03/02/2014,Staple envelope,2
03/02/2014,"Array Parchment Paper, Assorted Colors",5
12/30/2014,"Maxell Pro 80 Minute CD-R, 10/Pack",2
04/10/2015,Steel Personal Filing/Posting Tote,4
04/10/2015,Faber Castell Col-Erase Pencils,3
12/25/2015,Brother DCP1000 Digital 3 in 1 Multifunction Machine,5
12/25/2015,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",3
12/25/2015,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),3
04/05/2015,Avery 499,6
1/17/2015,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",8
5/20/2017,"Global Geo Office Task Chair, Gray",8
5/20/2017,G.E. Halogen Desk Lamp Bulbs,1
5/20/2017,Okidata B400 Printer,1
8/13/2017,Avery 486,3
12/31/2015,Fellowes Stor/Drawer Steel Plus Storage Drawers,2
12/31/2015,Stockwell Push Pins,2
12/31/2015,Staple remover,2
12/25/2017,GBC DocuBind P50 Personal Binding Machine,3
12/25/2017,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",2
09/01/2016,Enermax Aurora Lite Keyboard,6
09/01/2016,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,2
09/01/2016,Acme Value Line Scissors,3
09/01/2016,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",3
08/05/2017,"Tennsco Lockers, Sand",9
2/18/2014,"DAX Copper Panel Document Frame, 5 x 7 Size",5
11/22/2016,Wilson Jones Impact Binders,6
11/22/2016,Newell 348,9
11/22/2016,KeyTronic KT800P2 - Keyboard - Black,2
